--------------------------------------------------
Code running on device: cuda
--------------------------------------------------
Dataset source : NOAA, ISGI
File location :
    SSN - /home/extern/Documents/Research/data/NOAA/table_international-sunspot-numbers_monthly.txt
    AA - /home/extern/Documents/Research/data/ISGI/aa_1869-08-01_2017-12-31_D.dat
--------------------------------------------------
Selected model: FFNN(
  (model): Sequential(
    (0): Linear(in_features=6, out_features=6, bias=True)
    (1): LeakyReLU(negative_slope=0.01, inplace)
    (2): Linear(in_features=6, out_features=6, bias=True)
    (3): LeakyReLU(negative_slope=0.01, inplace)
    (4): Linear(in_features=6, out_features=1, bias=True)
  )
)    Training mode: True    Testing mode: False
--------------------------------------------------
Pre-trained model available, loading model weights
Epoch   244: reducing learning rate of group 0 to 3.9063e-06.
Epoch [ 245/1800] -> Loss: 298.8204
Epoch [ 246/1800] -> Loss: 298.8062
Epoch [ 247/1800] -> Loss: 298.8073
Epoch [ 248/1800] -> Loss: 298.8167
Epoch [ 249/1800] -> Loss: 298.8098
--------------------------------------------------
Model checkpoint saved as FFNN_250.pth
--------------------------------------------------
Epoch [ 250/1800] -> Loss: 298.8023
Epoch [ 251/1800] -> Loss: 298.8053
Epoch [ 252/1800] -> Loss: 298.8093
Epoch [ 253/1800] -> Loss: 298.8109
Epoch [ 254/1800] -> Loss: 298.8021
Epoch [ 255/1800] -> Loss: 298.8018
Epoch   255: reducing learning rate of group 0 to 1.9531e-06.
Epoch [ 256/1800] -> Loss: 298.8092
Epoch [ 257/1800] -> Loss: 298.7995
Epoch [ 258/1800] -> Loss: 298.7968
Epoch [ 259/1800] -> Loss: 298.7961
Epoch [ 260/1800] -> Loss: 298.7970
Epoch [ 261/1800] -> Loss: 298.8044
Epoch [ 262/1800] -> Loss: 298.8009
Epoch [ 263/1800] -> Loss: 298.8050
Epoch [ 264/1800] -> Loss: 298.7983
Epoch [ 265/1800] -> Loss: 298.8057
Epoch [ 266/1800] -> Loss: 298.7968
Epoch   266: reducing learning rate of group 0 to 9.7656e-07.
Epoch [ 267/1800] -> Loss: 298.7971
Epoch [ 268/1800] -> Loss: 298.7953
Epoch [ 269/1800] -> Loss: 298.7944
Epoch [ 270/1800] -> Loss: 298.7943
Epoch [ 271/1800] -> Loss: 298.7964
Epoch [ 272/1800] -> Loss: 298.7941
Epoch [ 273/1800] -> Loss: 298.7938
Epoch [ 274/1800] -> Loss: 298.7982
Epoch [ 275/1800] -> Loss: 298.7952
Epoch [ 276/1800] -> Loss: 298.7987
Epoch [ 277/1800] -> Loss: 298.7974
Epoch   277: reducing learning rate of group 0 to 4.8828e-07.
Epoch [ 278/1800] -> Loss: 298.7947
Epoch [ 279/1800] -> Loss: 298.7929
Epoch [ 280/1800] -> Loss: 298.7930
Epoch [ 281/1800] -> Loss: 298.7927
Epoch [ 282/1800] -> Loss: 298.7930
Epoch [ 283/1800] -> Loss: 298.7929
Epoch [ 284/1800] -> Loss: 298.7939
Epoch [ 285/1800] -> Loss: 298.7937
Epoch [ 286/1800] -> Loss: 298.7942
Epoch [ 287/1800] -> Loss: 298.7944
Epoch [ 288/1800] -> Loss: 298.7944
Epoch   288: reducing learning rate of group 0 to 2.4414e-07.
Epoch [ 289/1800] -> Loss: 298.7929
Epoch [ 290/1800] -> Loss: 298.7925
Epoch [ 291/1800] -> Loss: 298.7925
Epoch [ 292/1800] -> Loss: 298.7924
Epoch [ 293/1800] -> Loss: 298.7923
Epoch [ 294/1800] -> Loss: 298.7923
Epoch [ 295/1800] -> Loss: 298.7928
Epoch [ 296/1800] -> Loss: 298.7923
Epoch [ 297/1800] -> Loss: 298.7921
Epoch [ 298/1800] -> Loss: 298.7922
Epoch [ 299/1800] -> Loss: 298.7925
Epoch   299: reducing learning rate of group 0 to 1.2207e-07.
--------------------------------------------------
Model checkpoint saved as FFNN_300.pth
--------------------------------------------------
Epoch [ 300/1800] -> Loss: 298.7924
Epoch [ 301/1800] -> Loss: 298.7918
Epoch [ 302/1800] -> Loss: 298.7920
Epoch [ 303/1800] -> Loss: 298.7918
Epoch [ 304/1800] -> Loss: 298.7920
Epoch [ 305/1800] -> Loss: 298.7918
Epoch [ 306/1800] -> Loss: 298.7921
Epoch [ 307/1800] -> Loss: 298.7919
Epoch [ 308/1800] -> Loss: 298.7916
Epoch [ 309/1800] -> Loss: 298.7919
Epoch [ 310/1800] -> Loss: 298.7923
Epoch   310: reducing learning rate of group 0 to 6.1035e-08.
Epoch [ 311/1800] -> Loss: 298.7918
Epoch [ 312/1800] -> Loss: 298.7915
Epoch [ 313/1800] -> Loss: 298.7921
Epoch [ 314/1800] -> Loss: 298.7915
Epoch [ 315/1800] -> Loss: 298.7915
Epoch [ 316/1800] -> Loss: 298.7915
Epoch [ 317/1800] -> Loss: 298.7915
Epoch [ 318/1800] -> Loss: 298.7915
Epoch [ 319/1800] -> Loss: 298.7917
Epoch [ 320/1800] -> Loss: 298.7916
Epoch [ 321/1800] -> Loss: 298.7918
Epoch   321: reducing learning rate of group 0 to 3.0518e-08.
Epoch [ 322/1800] -> Loss: 298.7917
Epoch [ 323/1800] -> Loss: 298.7915
Epoch [ 324/1800] -> Loss: 298.7914
Epoch [ 325/1800] -> Loss: 298.7915
Epoch [ 326/1800] -> Loss: 298.7915
Epoch [ 327/1800] -> Loss: 298.7915
Epoch [ 328/1800] -> Loss: 298.7915
Epoch [ 329/1800] -> Loss: 298.7915
Epoch [ 330/1800] -> Loss: 298.7915
Epoch [ 331/1800] -> Loss: 298.7914
Epoch [ 332/1800] -> Loss: 298.7915
Epoch   332: reducing learning rate of group 0 to 1.5259e-08.
Epoch [ 333/1800] -> Loss: 298.7915
Epoch [ 334/1800] -> Loss: 298.7914
Epoch [ 335/1800] -> Loss: 298.7914
Epoch [ 336/1800] -> Loss: 298.7914
Epoch [ 337/1800] -> Loss: 298.7914
Epoch [ 338/1800] -> Loss: 298.7914
Epoch [ 339/1800] -> Loss: 298.7914
Epoch [ 340/1800] -> Loss: 298.7914
Epoch [ 341/1800] -> Loss: 298.7914
Epoch [ 342/1800] -> Loss: 298.7914
Epoch [ 343/1800] -> Loss: 298.7914
Epoch [ 344/1800] -> Loss: 298.7914
Epoch [ 345/1800] -> Loss: 298.7914
Epoch [ 346/1800] -> Loss: 298.7914
Epoch [ 347/1800] -> Loss: 298.7914
Epoch [ 348/1800] -> Loss: 298.7914
Epoch [ 349/1800] -> Loss: 298.7914
--------------------------------------------------
Model checkpoint saved as FFNN_350.pth
--------------------------------------------------
Epoch [ 350/1800] -> Loss: 298.7914
Epoch [ 351/1800] -> Loss: 298.7914
Epoch [ 352/1800] -> Loss: 298.7914
Epoch [ 353/1800] -> Loss: 298.7914
Epoch [ 354/1800] -> Loss: 298.7914
Epoch [ 355/1800] -> Loss: 298.7914
Epoch [ 356/1800] -> Loss: 298.7914
Epoch [ 357/1800] -> Loss: 298.7914
Epoch [ 358/1800] -> Loss: 298.7914
Epoch [ 359/1800] -> Loss: 298.7914
Epoch [ 360/1800] -> Loss: 298.7914
Epoch [ 361/1800] -> Loss: 298.7914
Epoch [ 362/1800] -> Loss: 298.7914
Epoch [ 363/1800] -> Loss: 298.7914
Epoch [ 364/1800] -> Loss: 298.7914
Epoch [ 365/1800] -> Loss: 298.7914
Epoch [ 366/1800] -> Loss: 298.7914
Epoch [ 367/1800] -> Loss: 298.7914
Epoch [ 368/1800] -> Loss: 298.7914
Epoch [ 369/1800] -> Loss: 298.7914
Epoch [ 370/1800] -> Loss: 298.7914
Epoch [ 371/1800] -> Loss: 298.7914
Epoch [ 372/1800] -> Loss: 298.7914
Epoch [ 373/1800] -> Loss: 298.7914
Epoch [ 374/1800] -> Loss: 298.7914
Epoch [ 375/1800] -> Loss: 298.7914
Epoch [ 376/1800] -> Loss: 298.7914
Epoch [ 377/1800] -> Loss: 298.7914
Epoch [ 378/1800] -> Loss: 298.7914
Epoch [ 379/1800] -> Loss: 298.7914
Epoch [ 380/1800] -> Loss: 298.7914
Epoch [ 381/1800] -> Loss: 298.7914
Epoch [ 382/1800] -> Loss: 298.7914
Epoch [ 383/1800] -> Loss: 298.7914
Epoch [ 384/1800] -> Loss: 298.7915
Epoch [ 385/1800] -> Loss: 298.7914
Epoch [ 386/1800] -> Loss: 298.7914
Epoch [ 387/1800] -> Loss: 298.7914
Epoch [ 388/1800] -> Loss: 298.7914
Epoch [ 389/1800] -> Loss: 298.7914
Epoch [ 390/1800] -> Loss: 298.7914
Epoch [ 391/1800] -> Loss: 298.7914
Epoch [ 392/1800] -> Loss: 298.7914
Epoch [ 393/1800] -> Loss: 298.7914
Epoch [ 394/1800] -> Loss: 298.7914
Epoch [ 395/1800] -> Loss: 298.7914
Epoch [ 396/1800] -> Loss: 298.7914
Epoch [ 397/1800] -> Loss: 298.7914
Epoch [ 398/1800] -> Loss: 298.7914
Epoch [ 399/1800] -> Loss: 298.7914
--------------------------------------------------
Model checkpoint saved as FFNN_400.pth
--------------------------------------------------
Epoch [ 400/1800] -> Loss: 298.7914
Epoch [ 401/1800] -> Loss: 298.7914
Epoch [ 402/1800] -> Loss: 298.7914
Epoch [ 403/1800] -> Loss: 298.7914
Epoch [ 404/1800] -> Loss: 298.7914
Epoch [ 405/1800] -> Loss: 298.7914
Epoch [ 406/1800] -> Loss: 298.7914
Epoch [ 407/1800] -> Loss: 298.7914
Epoch [ 408/1800] -> Loss: 298.7914
Epoch [ 409/1800] -> Loss: 298.7914
Epoch [ 410/1800] -> Loss: 298.7914
Epoch [ 411/1800] -> Loss: 298.7914
Epoch [ 412/1800] -> Loss: 298.7914
Epoch [ 413/1800] -> Loss: 298.7915
Epoch [ 414/1800] -> Loss: 298.7914
Epoch [ 415/1800] -> Loss: 298.7914
Epoch [ 416/1800] -> Loss: 298.7914
Epoch [ 417/1800] -> Loss: 298.7914
Epoch [ 418/1800] -> Loss: 298.7914
Epoch [ 419/1800] -> Loss: 298.7914
Epoch [ 420/1800] -> Loss: 298.7914
Epoch [ 421/1800] -> Loss: 298.7914
Epoch [ 422/1800] -> Loss: 298.7914
Epoch [ 423/1800] -> Loss: 298.7914
Epoch [ 424/1800] -> Loss: 298.7914
Epoch [ 425/1800] -> Loss: 298.7914
Epoch [ 426/1800] -> Loss: 298.7914
Epoch [ 427/1800] -> Loss: 298.7914
Epoch [ 428/1800] -> Loss: 298.7914
Epoch [ 429/1800] -> Loss: 298.7914
Epoch [ 430/1800] -> Loss: 298.7914
Epoch [ 431/1800] -> Loss: 298.7914
Epoch [ 432/1800] -> Loss: 298.7914
Epoch [ 433/1800] -> Loss: 298.7914
Epoch [ 434/1800] -> Loss: 298.7914
Epoch [ 435/1800] -> Loss: 298.7914
Epoch [ 436/1800] -> Loss: 298.7914
Epoch [ 437/1800] -> Loss: 298.7914
Epoch [ 438/1800] -> Loss: 298.7914
Epoch [ 439/1800] -> Loss: 298.7914
Epoch [ 440/1800] -> Loss: 298.7914
Epoch [ 441/1800] -> Loss: 298.7914
Epoch [ 442/1800] -> Loss: 298.7914
Epoch [ 443/1800] -> Loss: 298.7914
Epoch [ 444/1800] -> Loss: 298.7915
Epoch [ 445/1800] -> Loss: 298.7914
Epoch [ 446/1800] -> Loss: 298.7914
Epoch [ 447/1800] -> Loss: 298.7914
Epoch [ 448/1800] -> Loss: 298.7914
Epoch [ 449/1800] -> Loss: 298.7914
--------------------------------------------------
Model checkpoint saved as FFNN_450.pth
--------------------------------------------------
Epoch [ 450/1800] -> Loss: 298.7914
Epoch [ 451/1800] -> Loss: 298.7914
Epoch [ 452/1800] -> Loss: 298.7914
Epoch [ 453/1800] -> Loss: 298.7914
Epoch [ 454/1800] -> Loss: 298.7914
Epoch [ 455/1800] -> Loss: 298.7914
Epoch [ 456/1800] -> Loss: 298.7915
Epoch [ 457/1800] -> Loss: 298.7914
Epoch [ 458/1800] -> Loss: 298.7914
Epoch [ 459/1800] -> Loss: 298.7914
Epoch [ 460/1800] -> Loss: 298.7914
Epoch [ 461/1800] -> Loss: 298.7914
Epoch [ 462/1800] -> Loss: 298.7914
Epoch [ 463/1800] -> Loss: 298.7914
Epoch [ 464/1800] -> Loss: 298.7914
Epoch [ 465/1800] -> Loss: 298.7914
Epoch [ 466/1800] -> Loss: 298.7914
Epoch [ 467/1800] -> Loss: 298.7914
Epoch [ 468/1800] -> Loss: 298.7914
Epoch [ 469/1800] -> Loss: 298.7914
Epoch [ 470/1800] -> Loss: 298.7914
Epoch [ 471/1800] -> Loss: 298.7914
Epoch [ 472/1800] -> Loss: 298.7914
Epoch [ 473/1800] -> Loss: 298.7914
Epoch [ 474/1800] -> Loss: 298.7914
Epoch [ 475/1800] -> Loss: 298.7914
Epoch [ 476/1800] -> Loss: 298.7914
Epoch [ 477/1800] -> Loss: 298.7914
Epoch [ 478/1800] -> Loss: 298.7914
Epoch [ 479/1800] -> Loss: 298.7914
Epoch [ 480/1800] -> Loss: 298.7914
Epoch [ 481/1800] -> Loss: 298.7914
Epoch [ 482/1800] -> Loss: 298.7914
Epoch [ 483/1800] -> Loss: 298.7914
Epoch [ 484/1800] -> Loss: 298.7914
Epoch [ 485/1800] -> Loss: 298.7914
Epoch [ 486/1800] -> Loss: 298.7914
Epoch [ 487/1800] -> Loss: 298.7914
Epoch [ 488/1800] -> Loss: 298.7914
Epoch [ 489/1800] -> Loss: 298.7914
Epoch [ 490/1800] -> Loss: 298.7914
Epoch [ 491/1800] -> Loss: 298.7914
Epoch [ 492/1800] -> Loss: 298.7914
Epoch [ 493/1800] -> Loss: 298.7914
Epoch [ 494/1800] -> Loss: 298.7914
Epoch [ 495/1800] -> Loss: 298.7914
Epoch [ 496/1800] -> Loss: 298.7914
Epoch [ 497/1800] -> Loss: 298.7914
Epoch [ 498/1800] -> Loss: 298.7914
Epoch [ 499/1800] -> Loss: 298.7914
--------------------------------------------------
Model checkpoint saved as FFNN_500.pth
--------------------------------------------------
Epoch [ 500/1800] -> Loss: 298.7914
Epoch [ 501/1800] -> Loss: 298.7914
Epoch [ 502/1800] -> Loss: 298.7914
Epoch [ 503/1800] -> Loss: 298.7914
Epoch [ 504/1800] -> Loss: 298.7914
Epoch [ 505/1800] -> Loss: 298.7914
Epoch [ 506/1800] -> Loss: 298.7914
Epoch [ 507/1800] -> Loss: 298.7914
Epoch [ 508/1800] -> Loss: 298.7914
Epoch [ 509/1800] -> Loss: 298.7914
Epoch [ 510/1800] -> Loss: 298.7914
Epoch [ 511/1800] -> Loss: 298.7914
Epoch [ 512/1800] -> Loss: 298.7914
Epoch [ 513/1800] -> Loss: 298.7914
Epoch [ 514/1800] -> Loss: 298.7914
Epoch [ 515/1800] -> Loss: 298.7914
Epoch [ 516/1800] -> Loss: 298.7914
Epoch [ 517/1800] -> Loss: 298.7914
Epoch [ 518/1800] -> Loss: 298.7914
Epoch [ 519/1800] -> Loss: 298.7914
Epoch [ 520/1800] -> Loss: 298.7914
Epoch [ 521/1800] -> Loss: 298.7914
