--------------------------------------------------
Code running on device: cuda
--------------------------------------------------
Dataset source : NOAA, ISGI
File location :
    SSN - /home/extern/Documents/Research/data/NOAA/table_international-sunspot-numbers_monthly.txt
    AA - /home/extern/Documents/Research/data/ISGI/aa_1869-08-01_2017-12-31_D.dat
--------------------------------------------------
Selected model: FFNN(
  (model): Sequential(
    (0): Linear(in_features=6, out_features=6, bias=True)
    (1): LeakyReLU(negative_slope=0.01, inplace=True)
    (2): Linear(in_features=6, out_features=6, bias=True)
    (3): LeakyReLU(negative_slope=0.01, inplace=True)
    (4): Linear(in_features=6, out_features=1, bias=True)
  )
)    Training mode: True    Testing mode: False
--------------------------------------------------
Pre-trained model available, loading model weights
Epoch [ 211/450] -> Loss: 1173.6059
Epoch [ 212/450] -> Loss: 1169.5709
Epoch [ 213/450] -> Loss: 1171.2887
Epoch [ 214/450] -> Loss: 1171.1985
Epoch [ 215/450] -> Loss: 1172.0113
Epoch [ 216/450] -> Loss: 1170.6547
Epoch [ 217/450] -> Loss: 1170.1003
Epoch [ 218/450] -> Loss: 1170.8314
Epoch [ 219/450] -> Loss: 1170.0432
Epoch [ 220/450] -> Loss: 1172.6368
Epoch [ 221/450] -> Loss: 1168.6523
Epoch [ 222/450] -> Loss: 1170.3651
Epoch [ 223/450] -> Loss: 1170.0746
Epoch [ 224/450] -> Loss: 1169.6655
Epoch [ 225/450] -> Loss: 1166.6091
Epoch [ 226/450] -> Loss: 1169.1017
Epoch [ 227/450] -> Loss: 1169.4796
Epoch [ 228/450] -> Loss: 1167.9562
Epoch [ 229/450] -> Loss: 1166.5835
Epoch [ 230/450] -> Loss: 1168.3811
Epoch [ 231/450] -> Loss: 1167.8701
Epoch [ 232/450] -> Loss: 1167.9170
Epoch [ 233/450] -> Loss: 1166.3362
Epoch [ 234/450] -> Loss: 1168.8771
Epoch [ 235/450] -> Loss: 1165.3894
Epoch [ 236/450] -> Loss: 1166.7422
Epoch [ 237/450] -> Loss: 1166.1944
Epoch [ 238/450] -> Loss: 1166.1628
Epoch [ 239/450] -> Loss: 1164.6703
Epoch [ 240/450] -> Loss: 1166.4590
Epoch [ 241/450] -> Loss: 1165.5866
Epoch [ 242/450] -> Loss: 1162.5511
Epoch [ 243/450] -> Loss: 1164.7832
Epoch [ 244/450] -> Loss: 1165.1342
Epoch [ 245/450] -> Loss: 1163.3506
Epoch [ 246/450] -> Loss: 1165.5295
Epoch [ 247/450] -> Loss: 1164.5130
Epoch [ 248/450] -> Loss: 1162.5731
Epoch [ 249/450] -> Loss: 1164.0212
--------------------------------------------------
Model checkpoint saved as FFNN_250.pth
--------------------------------------------------
Epoch [ 250/450] -> Loss: 1163.7243
Epoch [ 251/450] -> Loss: 1162.1069
Epoch [ 252/450] -> Loss: 1162.3554
Epoch [ 253/450] -> Loss: 1163.2775
Epoch [ 254/450] -> Loss: 1161.5526
Epoch [ 255/450] -> Loss: 1163.1092
Epoch [ 256/450] -> Loss: 1161.7476
Epoch [ 257/450] -> Loss: 1162.1200
Epoch [ 258/450] -> Loss: 1162.5884
Epoch [ 259/450] -> Loss: 1164.1133
Epoch [ 260/450] -> Loss: 1161.8069
Epoch [ 261/450] -> Loss: 1160.9703
Epoch [ 262/450] -> Loss: 1158.5560
Epoch [ 263/450] -> Loss: 1161.5104
Epoch [ 264/450] -> Loss: 1161.2017
Epoch [ 265/450] -> Loss: 1159.9614
Epoch [ 266/450] -> Loss: 1163.0501
Epoch [ 267/450] -> Loss: 1160.0139
Epoch [ 268/450] -> Loss: 1158.2789
Epoch [ 269/450] -> Loss: 1159.1358
Epoch [ 270/450] -> Loss: 1160.3448
Epoch [ 271/450] -> Loss: 1159.4966
Epoch [ 272/450] -> Loss: 1157.3945
Epoch [ 273/450] -> Loss: 1160.6563
Epoch [ 274/450] -> Loss: 1157.6479
Epoch [ 275/450] -> Loss: 1157.6128
Epoch [ 276/450] -> Loss: 1159.3929
Epoch [ 277/450] -> Loss: 1157.7399
Epoch [ 278/450] -> Loss: 1157.9117
Epoch [ 279/450] -> Loss: 1158.0874
Epoch [ 280/450] -> Loss: 1155.9991
Epoch [ 281/450] -> Loss: 1158.1249
Epoch [ 282/450] -> Loss: 1157.6090
Epoch [ 283/450] -> Loss: 1157.5014
Epoch [ 284/450] -> Loss: 1157.5365
Epoch [ 285/450] -> Loss: 1154.8282
Epoch [ 286/450] -> Loss: 1156.4339
Epoch [ 287/450] -> Loss: 1157.8466
Epoch [ 288/450] -> Loss: 1157.8354
Epoch [ 289/450] -> Loss: 1155.8209
Epoch [ 290/450] -> Loss: 1155.8691
Epoch [ 291/450] -> Loss: 1154.8825
Epoch [ 292/450] -> Loss: 1155.4287
Epoch [ 293/450] -> Loss: 1154.9889
Epoch [ 294/450] -> Loss: 1155.0268
Epoch [ 295/450] -> Loss: 1154.7843
Epoch   295: reducing learning rate of group 0 to 2.5000e-04.
Epoch [ 296/450] -> Loss: 1156.0445
Epoch [ 297/450] -> Loss: 1152.1598
Epoch [ 298/450] -> Loss: 1151.9329
Epoch [ 299/450] -> Loss: 1152.0775
--------------------------------------------------
Model checkpoint saved as FFNN_300.pth
--------------------------------------------------
Epoch [ 300/450] -> Loss: 1152.2624
Epoch [ 301/450] -> Loss: 1151.4574
Epoch [ 302/450] -> Loss: 1150.5338
Epoch [ 303/450] -> Loss: 1151.2896
Epoch [ 304/450] -> Loss: 1151.3171
Epoch [ 305/450] -> Loss: 1152.0883
Epoch [ 306/450] -> Loss: 1151.1862
Epoch [ 307/450] -> Loss: 1151.8044
Epoch [ 308/450] -> Loss: 1152.4999
Epoch [ 309/450] -> Loss: 1151.2971
Epoch [ 310/450] -> Loss: 1151.1626
Epoch [ 311/450] -> Loss: 1151.4037
Epoch [ 312/450] -> Loss: 1150.4610
Epoch [ 313/450] -> Loss: 1148.9550
Epoch [ 314/450] -> Loss: 1151.0251
Epoch [ 315/450] -> Loss: 1150.4469
Epoch [ 316/450] -> Loss: 1150.6635
Epoch [ 317/450] -> Loss: 1149.9726
Epoch [ 318/450] -> Loss: 1151.1382
Epoch [ 319/450] -> Loss: 1148.8640
Epoch [ 320/450] -> Loss: 1149.9516
Epoch [ 321/450] -> Loss: 1150.3743
Epoch [ 322/450] -> Loss: 1149.9445
Epoch [ 323/450] -> Loss: 1149.5041
Epoch   323: reducing learning rate of group 0 to 1.2500e-04.
Epoch [ 324/450] -> Loss: 1148.9766
Epoch [ 325/450] -> Loss: 1149.7586
Epoch [ 326/450] -> Loss: 1148.3873
Epoch [ 327/450] -> Loss: 1148.2881
Epoch [ 328/450] -> Loss: 1148.0871
Epoch [ 329/450] -> Loss: 1148.1163
Epoch [ 330/450] -> Loss: 1147.7438
Epoch [ 331/450] -> Loss: 1147.0153
Epoch [ 332/450] -> Loss: 1148.1103
Epoch [ 333/450] -> Loss: 1148.3671
Epoch [ 334/450] -> Loss: 1147.8453
Epoch [ 335/450] -> Loss: 1146.9163
Epoch [ 336/450] -> Loss: 1147.8991
Epoch [ 337/450] -> Loss: 1148.1166
Epoch [ 338/450] -> Loss: 1147.7706
Epoch [ 339/450] -> Loss: 1148.0162
Epoch [ 340/450] -> Loss: 1147.4613
Epoch [ 341/450] -> Loss: 1147.4692
Epoch   341: reducing learning rate of group 0 to 6.2500e-05.
Epoch [ 342/450] -> Loss: 1147.5674
Epoch [ 343/450] -> Loss: 1146.7706
Epoch [ 344/450] -> Loss: 1146.6374
Epoch [ 345/450] -> Loss: 1146.5780
Epoch [ 346/450] -> Loss: 1146.6804
Epoch [ 347/450] -> Loss: 1146.7329
Epoch [ 348/450] -> Loss: 1146.5659
Epoch [ 349/450] -> Loss: 1146.6425
--------------------------------------------------
Model checkpoint saved as FFNN_350.pth
--------------------------------------------------
Epoch [ 350/450] -> Loss: 1146.7089
Epoch [ 351/450] -> Loss: 1146.3925
Epoch [ 352/450] -> Loss: 1146.6925
Epoch [ 353/450] -> Loss: 1146.3684
Epoch [ 354/450] -> Loss: 1146.5881
Epoch [ 355/450] -> Loss: 1146.4153
Epoch [ 356/450] -> Loss: 1146.2678
Epoch [ 357/450] -> Loss: 1146.3996
Epoch [ 358/450] -> Loss: 1146.3917
Epoch [ 359/450] -> Loss: 1146.4365
Epoch [ 360/450] -> Loss: 1146.2887
Epoch [ 361/450] -> Loss: 1146.2930
Epoch [ 362/450] -> Loss: 1146.4160
Epoch [ 363/450] -> Loss: 1146.4237
Epoch [ 364/450] -> Loss: 1146.3930
Epoch [ 365/450] -> Loss: 1145.8525
Epoch [ 366/450] -> Loss: 1146.2679
Epoch [ 367/450] -> Loss: 1146.1458
Epoch [ 368/450] -> Loss: 1146.2778
Epoch [ 369/450] -> Loss: 1145.9143
Epoch [ 370/450] -> Loss: 1146.3347
Epoch [ 371/450] -> Loss: 1146.0747
Epoch [ 372/450] -> Loss: 1146.0107
Epoch [ 373/450] -> Loss: 1146.0127
Epoch [ 374/450] -> Loss: 1146.1138
Epoch [ 375/450] -> Loss: 1145.9171
Epoch   375: reducing learning rate of group 0 to 3.1250e-05.
Epoch [ 376/450] -> Loss: 1146.1435
Epoch [ 377/450] -> Loss: 1145.5466
Epoch [ 378/450] -> Loss: 1145.5647
Epoch [ 379/450] -> Loss: 1145.5270
Epoch [ 380/450] -> Loss: 1145.4720
Epoch [ 381/450] -> Loss: 1145.5189
Epoch [ 382/450] -> Loss: 1145.5237
Epoch [ 383/450] -> Loss: 1145.4856
Epoch [ 384/450] -> Loss: 1145.5078
Epoch [ 385/450] -> Loss: 1145.4409
Epoch [ 386/450] -> Loss: 1145.4566
Epoch [ 387/450] -> Loss: 1145.4108
Epoch [ 388/450] -> Loss: 1145.4687
Epoch [ 389/450] -> Loss: 1145.4638
Epoch [ 390/450] -> Loss: 1145.4280
Epoch [ 391/450] -> Loss: 1145.4076
Epoch [ 392/450] -> Loss: 1145.3430
Epoch [ 393/450] -> Loss: 1145.3391
Epoch [ 394/450] -> Loss: 1145.3430
Epoch [ 395/450] -> Loss: 1145.3446
Epoch [ 396/450] -> Loss: 1145.2118
Epoch [ 397/450] -> Loss: 1145.2533
Epoch [ 398/450] -> Loss: 1145.2653
Epoch [ 399/450] -> Loss: 1145.2801
--------------------------------------------------
Model checkpoint saved as FFNN_400.pth
--------------------------------------------------
Epoch [ 400/450] -> Loss: 1145.2982
Epoch [ 401/450] -> Loss: 1145.3668
Epoch [ 402/450] -> Loss: 1145.2420
Epoch [ 403/450] -> Loss: 1145.1678
Epoch [ 404/450] -> Loss: 1145.2358
Epoch [ 405/450] -> Loss: 1145.1173
Epoch [ 406/450] -> Loss: 1145.1471
Epoch   406: reducing learning rate of group 0 to 1.5625e-05.
Epoch [ 407/450] -> Loss: 1145.1078
Epoch [ 408/450] -> Loss: 1145.0331
Epoch [ 409/450] -> Loss: 1145.0236
Epoch [ 410/450] -> Loss: 1144.9663
Epoch [ 411/450] -> Loss: 1144.9350
Epoch [ 412/450] -> Loss: 1144.9568
Epoch [ 413/450] -> Loss: 1144.9952
Epoch [ 414/450] -> Loss: 1144.9023
Epoch [ 415/450] -> Loss: 1145.0037
Epoch [ 416/450] -> Loss: 1144.9376
Epoch [ 417/450] -> Loss: 1144.9015
Epoch [ 418/450] -> Loss: 1144.9551
Epoch [ 419/450] -> Loss: 1144.9401
Epoch [ 420/450] -> Loss: 1144.9425
Epoch [ 421/450] -> Loss: 1144.8525
Epoch [ 422/450] -> Loss: 1144.8786
Epoch [ 423/450] -> Loss: 1144.9006
Epoch [ 424/450] -> Loss: 1144.8725
Epoch   424: reducing learning rate of group 0 to 7.8125e-06.
Epoch [ 425/450] -> Loss: 1144.8784
Epoch [ 426/450] -> Loss: 1144.7592
Epoch [ 427/450] -> Loss: 1144.8082
Epoch [ 428/450] -> Loss: 1144.7693
Epoch [ 429/450] -> Loss: 1144.7479
Epoch [ 430/450] -> Loss: 1144.7763
Epoch [ 431/450] -> Loss: 1144.7824
Epoch [ 432/450] -> Loss: 1144.7441
Epoch [ 433/450] -> Loss: 1144.7332
Epoch [ 434/450] -> Loss: 1144.7463
Epoch [ 435/450] -> Loss: 1144.7263
Epoch [ 436/450] -> Loss: 1144.7412
Epoch   436: reducing learning rate of group 0 to 3.9063e-06.
Epoch [ 437/450] -> Loss: 1144.7342
Epoch [ 438/450] -> Loss: 1144.6743
Epoch [ 439/450] -> Loss: 1144.6652
Epoch [ 440/450] -> Loss: 1144.6646
Epoch [ 441/450] -> Loss: 1144.6701
Epoch [ 442/450] -> Loss: 1144.6540
Epoch [ 443/450] -> Loss: 1144.6656
Epoch [ 444/450] -> Loss: 1144.6615
Epoch [ 445/450] -> Loss: 1144.6643
Epoch [ 446/450] -> Loss: 1144.6649
Epoch [ 447/450] -> Loss: 1144.6490
Epoch   447: reducing learning rate of group 0 to 1.9531e-06.
Epoch [ 448/450] -> Loss: 1144.6548
Epoch [ 449/450] -> Loss: 1144.6330
--------------------------------------------------
Model checkpoint saved as FFNN_450.pth
--------------------------------------------------
Epoch [ 450/450] -> Loss: 1144.6347
--------------------------------------------------
Training finished successfully.
        Saved model checkpoints can be found in: /home/extern/Documents/Research/scripts/models/
        Saved data/loss graphs can be found in: /home/extern/Documents/Research/scripts/graphs/
