--------------------------------------------------
Code running on device: cuda
--------------------------------------------------
Dataset source : SILSO, ISGI
File location :
    SSN - /home/extern/Documents/Research/data/SILSO/TSN/SN_m_tot_V2.0.txt
    AA - /home/extern/Documents/Research/data/ISGI/aa_1869-08-01_2017-12-31_D.dat
--------------------------------------------------
Selected model: FFNN(
  (model): Sequential(
    (0): Linear(in_features=6, out_features=6, bias=True)
    (1): LeakyReLU(negative_slope=0.01, inplace=True)
    (2): Linear(in_features=6, out_features=6, bias=True)
    (3): LeakyReLU(negative_slope=0.01, inplace=True)
    (4): Linear(in_features=6, out_features=1, bias=True)
  )
)    Training mode: True    Testing mode: False
--------------------------------------------------
Pre-trained model available, loading model weights
Epoch   210: reducing learning rate of group 0 to 2.5000e-04.
Epoch [ 211/450] -> Loss: 3243.0613
Epoch [ 212/450] -> Loss: 3233.0239
Epoch [ 213/450] -> Loss: 3234.7689
Epoch [ 214/450] -> Loss: 3236.7246
Epoch [ 215/450] -> Loss: 3234.1358
Epoch [ 216/450] -> Loss: 3233.8687
Epoch [ 217/450] -> Loss: 3236.5175
Epoch [ 218/450] -> Loss: 3235.1625
Epoch [ 219/450] -> Loss: 3232.0856
Epoch [ 220/450] -> Loss: 3233.9436
Epoch [ 221/450] -> Loss: 3235.6373
Epoch [ 222/450] -> Loss: 3233.6419
Epoch [ 223/450] -> Loss: 3234.1939
Epoch [ 224/450] -> Loss: 3232.3784
Epoch [ 225/450] -> Loss: 3236.2673
Epoch [ 226/450] -> Loss: 3235.3510
Epoch [ 227/450] -> Loss: 3232.7614
Epoch [ 228/450] -> Loss: 3234.5606
Epoch [ 229/450] -> Loss: 3235.3978
Epoch   229: reducing learning rate of group 0 to 1.2500e-04.
Epoch [ 230/450] -> Loss: 3234.2575
Epoch [ 231/450] -> Loss: 3229.8040
Epoch [ 232/450] -> Loss: 3228.0343
Epoch [ 233/450] -> Loss: 3226.7069
Epoch [ 234/450] -> Loss: 3229.2875
Epoch [ 235/450] -> Loss: 3229.3907
Epoch [ 236/450] -> Loss: 3229.3852
Epoch [ 237/450] -> Loss: 3227.9650
Epoch [ 238/450] -> Loss: 3227.5631
Epoch [ 239/450] -> Loss: 3226.3477
Epoch [ 240/450] -> Loss: 3227.9070
Epoch [ 241/450] -> Loss: 3226.8431
Epoch [ 242/450] -> Loss: 3226.6355
Epoch [ 243/450] -> Loss: 3227.9324
Epoch [ 244/450] -> Loss: 3228.2792
